품목명,품목코드,metric,value,yyyymm,year,month,date,quarter
"비철금속 제련, 정련 및 합금",15040,출하지수202304,65.62,202304,2023,4,2023-04-01,2023Q2
"비철금속압연, 압출 및 연신제품",15050,출하지수202304,69.75,202304,2023,4,2023-04-01,2023Q2
기타 1차 비철금속,15060,출하지수202304,73.52,202304,2023,4,2023-04-01,2023Q2
비철금속 주조업,15070,출하지수202304,86.62,202304,2023,4,2023-04-01,2023Q2
"도금, 착색 및 기타 표면처리강재",15090,출하지수202304,73.21,202304,2023,4,2023-04-01,2023Q2
부품,20000,출하지수202304,91.86,202304,2023,4,2023-04-01,2023Q2
금속가공제품,21000,출하지수202304,76.45,202304,2023,4,2023-04-01,2023Q2
"금속탱크, 저장조 및 유사용기",21010,출하지수202304,53.72,202304,2023,4,2023-04-01,2023Q2
핵반응기 및 증기발생기부품,21020,출하지수202304,57.06,202304,2023,4,2023-04-01,2023Q2
무기 및 총포탄 부품,21030,출하지수202304,66.98,202304,2023,4,2023-04-01,2023Q2
"금속 단조, 압형 및 분말야금 제품",21040,출하지수202304,92.45,202304,2023,4,2023-04-01,2023Q2
"금속열처리업, 도금 및 기타 처리업",21050,출하지수202304,68.27,202304,2023,4,2023-04-01,2023Q2
톱 및 호환성공구,21060,출하지수202304,105.37,202304,2023,4,2023-04-01,2023Q2
금속파스너 및 스프링,21070,출하지수202304,74.64,202304,2023,4,2023-04-01,2023Q2
기타 금속제 부품,21090,출하지수202304,82.67,202304,2023,4,2023-04-01,2023Q2
일반기계부품,22000,출하지수202304,95.16,202304,2023,4,2023-04-01,2023Q2
내연기관 및 터빈,22010,출하지수202304,86.12,202304,2023,4,2023-04-01,2023Q2
유압기기,22020,출하지수202304,116.9,202304,2023,4,2023-04-01,2023Q2
펌프 및 압축기 제조업,22030,출하지수202304,102.5,202304,2023,4,2023-04-01,2023Q2
"베어링, 기어 및 동력전달장치",22040,출하지수202304,93.94,202304,2023,4,2023-04-01,2023Q2
산업용오븐 및 노용부품,22050,출하지수202304,84.44,202304,2023,4,2023-04-01,2023Q2
운반하역기계부품,22060,출하지수202304,96.02,202304,2023,4,2023-04-01,2023Q2
냉동공조기계부품,22070,출하지수202304,88.86,202304,2023,4,2023-04-01,2023Q2
사무용 기계 및 장비,22080,출하지수202304,104.7,202304,2023,4,2023-04-01,2023Q2
기타 일반목적용 기계부품,22090,출하지수202304,82.67,202304,2023,4,2023-04-01,2023Q2
농업 및 임업용 기계,22100,출하지수202304,115.91,202304,2023,4,2023-04-01,2023Q2
가공공작기계부품,22110,출하지수202304,102.16,202304,2023,4,2023-04-01,2023Q2
금속 주조 및 기타 야금용 기계,22120,출하지수202304,102.45,202304,2023,4,2023-04-01,2023Q2
건설광산기계부품,22130,출하지수202304,100.08,202304,2023,4,2023-04-01,2023Q2
음식료품 및 담배 가공기계부품,22140,출하지수202304,107.02,202304,2023,4,2023-04-01,2023Q2
기타 섬유기계부품,22150,출하지수202304,89.43,202304,2023,4,2023-04-01,2023Q2
반도체 및 평판디스플레이 제조용 기계,22160,출하지수202304,116.08,202304,2023,4,2023-04-01,2023Q2
산업용 로봇 부품,22170,출하지수202304,111.7,202304,2023,4,2023-04-01,2023Q2
기타 특수목적용 기계부품,22190,출하지수202304,74.93,202304,2023,4,2023-04-01,2023Q2
전기장비부품,24000,출하지수202304,97.76,202304,2023,4,2023-04-01,2023Q2
전동기 및 발전기,24010,출하지수202304,98.49,202304,2023,4,2023-04-01,2023Q2
변압기 및 정지형 변환기,24020,출하지수202304,72.7,202304,2023,4,2023-04-01,2023Q2
전기공급 및 전기제어장치,24030,출하지수202304,89.92,202304,2023,4,2023-04-01,2023Q2
일차전지 및 축전지,24040,출하지수202304,135.1,202304,2023,4,2023-04-01,2023Q2
절연선 및 케이블,24050,출하지수202304,58.5,202304,2023,4,2023-04-01,2023Q2
전구 및 조명장치,24060,출하지수202304,112.52,202304,2023,4,2023-04-01,2023Q2
가정용 기기,24070,출하지수202304,77.62,202304,2023,4,2023-04-01,2023Q2
기타 전기장비,24090,출하지수202304,150.66,202304,2023,4,2023-04-01,2023Q2
전자부품,25000,출하지수202304,91.73,202304,2023,4,2023-04-01,2023Q2
전자집적회로,25010,출하지수202304,130.29,202304,2023,4,2023-04-01,2023Q2
"다이오드, 트랜지스터 및 유사 반도체소자",25020,출하지수202304,90.26,202304,2023,4,2023-04-01,2023Q2
평판디스플레이,25030,출하지수202304,53.96,202304,2023,4,2023-04-01,2023Q2
인쇄회로기판 및 전자부품 실장기판,25040,출하지수202304,88.51,202304,2023,4,2023-04-01,2023Q2
그외 전자부품,25050,출하지수202304,96.5,202304,2023,4,2023-04-01,2023Q2
컴퓨터 주변기기,25060,출하지수202304,88.54,202304,2023,4,2023-04-01,2023Q2
유선 통신장비,25070,출하지수202304,78.47,202304,2023,4,2023-04-01,2023Q2
방송장비 및 통신장비,25080,출하지수202304,192.76,202304,2023,4,2023-04-01,2023Q2
방송수신기 및 기타 영상기기,25090,출하지수202304,116.92,202304,2023,4,2023-04-01,2023Q2
음향기기,25100,출하지수202304,47.32,202304,2023,4,2023-04-01,2023Q2
마그네틱 및 광학 매체,25110,출하지수202304,97.66,202304,2023,4,2023-04-01,2023Q2
정밀기기부품,26000,출하지수202304,76.01,202304,2023,4,2023-04-01,2023Q2
방사선장치 및 전기식 진단기기부품,26010,출하지수202304,125.95,202304,2023,4,2023-04-01,2023Q2
기타 의료용기기 및 부품,26020,출하지수202304,136.41,202304,2023,4,2023-04-01,2023Q2
"측정, 시험, 항해, 기타 정밀기기 및 부품",26030,출하지수202304,80.91,202304,2023,4,2023-04-01,2023Q2
광학기기 및 사진장비,26040,출하지수202304,59.34,202304,2023,4,2023-04-01,2023Q2
시계부품,26050,출하지수202304,81.3,202304,2023,4,2023-04-01,2023Q2
수송기계부품,27000,출하지수202304,129.99,202304,2023,4,2023-04-01,2023Q2
자동차용 엔진,27010,출하지수202304,146.35,202304,2023,4,2023-04-01,2023Q2
자동차 엔진용 부품,27030,출하지수202304,128.56,202304,2023,4,2023-04-01,2023Q2
자동차 차체용 부품,27040,출하지수202304,138.45,202304,2023,4,2023-04-01,2023Q2
자동차부품,27050,출하지수202304,129.24,202304,2023,4,2023-04-01,2023Q2
선박 구성부분품,27060,출하지수202304,80.07,202304,2023,4,2023-04-01,2023Q2
철도차량부품 및 관련장치,27070,출하지수202304,87.57,202304,2023,4,2023-04-01,2023Q2
항공기용 엔진 및 부품,27080,출하지수202304,112.14,202304,2023,4,2023-04-01,2023Q2
모터사이클,27090,출하지수202304,143.78,202304,2023,4,2023-04-01,2023Q2
자전거 및 환자용 차량,27100,출하지수202304,161.79,202304,2023,4,2023-04-01,2023Q2
운송장비용 의자,27110,출하지수202304,126.82,202304,2023,4,2023-04-01,2023Q2
장비,30000,출하지수202304,84.11,202304,2023,4,2023-04-01,2023Q2
정밀가공장비,31000,출하지수202304,95.69,202304,2023,4,2023-04-01,2023Q2
가공공작기계,31010,출하지수202304,98.85,202304,2023,4,2023-04-01,2023Q2
금속절삭 및 금속성형,31020,출하지수202304,91.89,202304,2023,4,2023-04-01,2023Q2
기타 가공 공작기계,31030,출하지수202304,105.43,202304,2023,4,2023-04-01,2023Q2
산업공정장비,32000,출하지수202304,84.41,202304,2023,4,2023-04-01,2023Q2
산업 처리공정 제어장비,32010,출하지수202304,60.1,202304,2023,4,2023-04-01,2023Q2
그 외 기타 전기장비,32020,출하지수202304,152.74,202304,2023,4,2023-04-01,2023Q2
일반목적용 기계장비,32030,출하지수202304,75.11,202304,2023,4,2023-04-01,2023Q2
특수목적용 기계장비,32040,출하지수202304,97.23,202304,2023,4,2023-04-01,2023Q2
반도체·디스플레이장비,33000,출하지수202304,92.83,202304,2023,4,2023-04-01,2023Q2
반도체·디스플레이장비,33010,출하지수202304,92.83,202304,2023,4,2023-04-01,2023Q2
제조로봇 자동화장비,34000,출하지수202304,70.28,202304,2023,4,2023-04-01,2023Q2
승강기 및 컨베이어 장치,34010,출하지수202304,101.44,202304,2023,4,2023-04-01,2023Q2
산업용 로봇,34020,출하지수202304,64.59,202304,2023,4,2023-04-01,2023Q2
계측장비,35000,출하지수202304,68.05,202304,2023,4,2023-04-01,2023Q2
"측정,시험,제어 등 장비",35010,출하지수202304,75.35,202304,2023,4,2023-04-01,2023Q2
광학기기 장비,35020,출하지수202304,45.66,202304,2023,4,2023-04-01,2023Q2
소재부품장비,0,출하지수202305,90.66,202305,2023,5,2023-05-01,2023Q2
소재,10000,출하지수202305,75.52,202305,2023,5,2023-05-01,2023Q2
섬유제품,11000,출하지수202305,79.52,202305,2023,5,2023-05-01,2023Q2
제사 및 방적,11010,출하지수202305,77.66,202305,2023,5,2023-05-01,2023Q2
직물직조,11020,출하지수202305,81.35,202305,2023,5,2023-05-01,2023Q2
섬유염색 및 가공,11030,출하지수202305,98.56,202305,2023,5,2023-05-01,2023Q2
편조원단,11040,출하지수202305,96.83,202305,2023,5,2023-05-01,2023Q2
기타 섬유제품,11090,출하지수202305,66.75,202305,2023,5,2023-05-01,2023Q2
화학물질 및 화학제품,12000,출하지수202305,72.98,202305,2023,5,2023-05-01,2023Q2
석유화학계 기초화학물질,12010,출하지수202305,52.38,202305,2023,5,2023-05-01,2023Q2
기타 기초유기화학물질,12020,출하지수202305,66.95,202305,2023,5,2023-05-01,2023Q2
기타 기초무기화학물질,12030,출하지수202305,88.65,202305,2023,5,2023-05-01,2023Q2
"무기안료, 염료, 유연제 및 기타 착색제",12040,출하지수202305,66.25,202305,2023,5,2023-05-01,2023Q2
합성고무 및 플라스틱 물질,12050,출하지수202305,70.82,202305,2023,5,2023-05-01,2023Q2
농약,12060,출하지수202305,92.46,202305,2023,5,2023-05-01,2023Q2
도료 및 인쇄잉크,12070,출하지수202305,84.02,202305,2023,5,2023-05-01,2023Q2
계면활성제,12080,출하지수202305,106.76,202305,2023,5,2023-05-01,2023Q2
기타 화학제품,12090,출하지수202305,81.73,202305,2023,5,2023-05-01,2023Q2
화학섬유,12100,출하지수202305,46.05,202305,2023,5,2023-05-01,2023Q2
기초의약물질 및 생물학적 제제,12110,출하지수202305,120.95,202305,2023,5,2023-05-01,2023Q2
고무 및 플라스틱제품,13000,출하지수202305,89.07,202305,2023,5,2023-05-01,2023Q2
고무제품,13010,출하지수202305,101.84,202305,2023,5,2023-05-01,2023Q2
플라스틱제품,13020,출하지수202305,86.08,202305,2023,5,2023-05-01,2023Q2
비금속 광물제품,14000,출하지수202305,91.57,202305,2023,5,2023-05-01,2023Q2
판유리,14010,출하지수202305,104.93,202305,2023,5,2023-05-01,2023Q2
산업용 유리제품,14020,출하지수202305,91.21,202305,2023,5,2023-05-01,2023Q2
산업용 도자기,14030,출하지수202305,69.36,202305,2023,5,2023-05-01,2023Q2
내화 요업제품,14040,출하지수202305,70.72,202305,2023,5,2023-05-01,2023Q2
석회,14050,출하지수202305,83.26,202305,2023,5,2023-05-01,2023Q2
기타 비금속광물제품,14090,출하지수202305,104.4,202305,2023,5,2023-05-01,2023Q2
1차 금속제품,15000,출하지수202305,69.72,202305,2023,5,2023-05-01,2023Q2
합금철,15010,출하지수202305,86.39,202305,2023,5,2023-05-01,2023Q2
철강압연.압출 및 연신제품,15020,출하지수202305,64.82,202305,2023,5,2023-05-01,2023Q2
철강관,15030,출하지수202305,67.56,202305,2023,5,2023-05-01,2023Q2
"비철금속 제련, 정련 및 합금",15040,출하지수202305,76.22,202305,2023,5,2023-05-01,2023Q2
"비철금속압연, 압출 및 연신제품",15050,출하지수202305,71.22,202305,2023,5,2023-05-01,2023Q2
기타 1차 비철금속,15060,출하지수202305,77.44,202305,2023,5,2023-05-01,2023Q2
비철금속 주조업,15070,출하지수202305,93.64,202305,2023,5,2023-05-01,2023Q2
"도금, 착색 및 기타 표면처리강재",15090,출하지수202305,67.72,202305,2023,5,2023-05-01,2023Q2
부품,20000,출하지수202305,102.06,202305,2023,5,2023-05-01,2023Q2
금속가공제품,21000,출하지수202305,74.89,202305,2023,5,2023-05-01,2023Q2
"금속탱크, 저장조 및 유사용기",21010,출하지수202305,62.29,202305,2023,5,2023-05-01,2023Q2
핵반응기 및 증기발생기부품,21020,출하지수202305,66.24,202305,2023,5,2023-05-01,2023Q2
무기 및 총포탄 부품,21030,출하지수202305,64.42,202305,2023,5,2023-05-01,2023Q2
"금속 단조, 압형 및 분말야금 제품",21040,출하지수202305,93.88,202305,2023,5,2023-05-01,2023Q2
"금속열처리업, 도금 및 기타 처리업",21050,출하지수202305,64.52,202305,2023,5,2023-05-01,2023Q2
톱 및 호환성공구,21060,출하지수202305,102.36,202305,2023,5,2023-05-01,2023Q2
금속파스너 및 스프링,21070,출하지수202305,66.76,202305,2023,5,2023-05-01,2023Q2
기타 금속제 부품,21090,출하지수202305,82.87,202305,2023,5,2023-05-01,2023Q2
일반기계부품,22000,출하지수202305,96.51,202305,2023,5,2023-05-01,2023Q2
내연기관 및 터빈,22010,출하지수202305,91.58,202305,2023,5,2023-05-01,2023Q2
유압기기,22020,출하지수202305,110.27,202305,2023,5,2023-05-01,2023Q2
펌프 및 압축기 제조업,22030,출하지수202305,96.71,202305,2023,5,2023-05-01,2023Q2
"베어링, 기어 및 동력전달장치",22040,출하지수202305,102.43,202305,2023,5,2023-05-01,2023Q2
산업용오븐 및 노용부품,22050,출하지수202305,82.89,202305,2023,5,2023-05-01,2023Q2
운반하역기계부품,22060,출하지수202305,92.09,202305,2023,5,2023-05-01,2023Q2
냉동공조기계부품,22070,출하지수202305,94.96,202305,2023,5,2023-05-01,2023Q2
사무용 기계 및 장비,22080,출하지수202305,101.47,202305,2023,5,2023-05-01,2023Q2
기타 일반목적용 기계부품,22090,출하지수202305,86.16,202305,2023,5,2023-05-01,2023Q2
농업 및 임업용 기계,22100,출하지수202305,113.38,202305,2023,5,2023-05-01,2023Q2
가공공작기계부품,22110,출하지수202305,105.3,202305,2023,5,2023-05-01,2023Q2
금속 주조 및 기타 야금용 기계,22120,출하지수202305,97.74,202305,2023,5,2023-05-01,2023Q2
건설광산기계부품,22130,출하지수202305,97.18,202305,2023,5,2023-05-01,2023Q2
음식료품 및 담배 가공기계부품,22140,출하지수202305,105.63,202305,2023,5,2023-05-01,2023Q2
기타 섬유기계부품,22150,출하지수202305,86.85,202305,2023,5,2023-05-01,2023Q2
반도체 및 평판디스플레이 제조용 기계,22160,출하지수202305,114.23,202305,2023,5,2023-05-01,2023Q2
산업용 로봇 부품,22170,출하지수202305,110.47,202305,2023,5,2023-05-01,2023Q2
기타 특수목적용 기계부품,22190,출하지수202305,80.36,202305,2023,5,2023-05-01,2023Q2
전기장비부품,24000,출하지수202305,93.16,202305,2023,5,2023-05-01,2023Q2
전동기 및 발전기,24010,출하지수202305,95.34,202305,2023,5,2023-05-01,2023Q2
변압기 및 정지형 변환기,24020,출하지수202305,77.98,202305,2023,5,2023-05-01,2023Q2
전기공급 및 전기제어장치,24030,출하지수202305,91.42,202305,2023,5,2023-05-01,2023Q2
일차전지 및 축전지,24040,출하지수202305,112.06,202305,2023,5,2023-05-01,2023Q2
절연선 및 케이블,24050,출하지수202305,65.45,202305,2023,5,2023-05-01,2023Q2
전구 및 조명장치,24060,출하지수202305,114.47,202305,2023,5,2023-05-01,2023Q2
가정용 기기,24070,출하지수202305,72.73,202305,2023,5,2023-05-01,2023Q2
기타 전기장비,24090,출하지수202305,133.76,202305,2023,5,2023-05-01,2023Q2
전자부품,25000,출하지수202305,111.71,202305,2023,5,2023-05-01,2023Q2
전자집적회로,25010,출하지수202305,167.8,202305,2023,5,2023-05-01,2023Q2
"다이오드, 트랜지스터 및 유사 반도체소자",25020,출하지수202305,104.48,202305,2023,5,2023-05-01,2023Q2
평판디스플레이,25030,출하지수202305,50.11,202305,2023,5,2023-05-01,2023Q2
인쇄회로기판 및 전자부품 실장기판,25040,출하지수202305,85.82,202305,2023,5,2023-05-01,2023Q2
그외 전자부품,25050,출하지수202305,110.33,202305,2023,5,2023-05-01,2023Q2
컴퓨터 주변기기,25060,출하지수202305,104.32,202305,2023,5,2023-05-01,2023Q2
유선 통신장비,25070,출하지수202305,83.44,202305,2023,5,2023-05-01,2023Q2
방송장비 및 통신장비,25080,출하지수202305,239.08,202305,2023,5,2023-05-01,2023Q2
방송수신기 및 기타 영상기기,25090,출하지수202305,136.48,202305,2023,5,2023-05-01,2023Q2
음향기기,25100,출하지수202305,48.73,202305,2023,5,2023-05-01,2023Q2
마그네틱 및 광학 매체,25110,출하지수202305,113.2,202305,2023,5,2023-05-01,2023Q2
정밀기기부품,26000,출하지수202305,78.25,202305,2023,5,2023-05-01,2023Q2
방사선장치 및 전기식 진단기기부품,26010,출하지수202305,132.49,202305,2023,5,2023-05-01,2023Q2
기타 의료용기기 및 부품,26020,출하지수202305,135.0,202305,2023,5,2023-05-01,2023Q2
"측정, 시험, 항해, 기타 정밀기기 및 부품",26030,출하지수202305,90.62,202305,2023,5,2023-05-01,2023Q2
광학기기 및 사진장비,26040,출하지수202305,52.37,202305,2023,5,2023-05-01,2023Q2
시계부품,26050,출하지수202305,88.46,202305,2023,5,2023-05-01,2023Q2
수송기계부품,27000,출하지수202305,140.07,202305,2023,5,2023-05-01,2023Q2
자동차용 엔진,27010,출하지수202305,155.76,202305,2023,5,2023-05-01,2023Q2
자동차 엔진용 부품,27030,출하지수202305,141.95,202305,2023,5,2023-05-01,2023Q2
자동차 차체용 부품,27040,출하지수202305,147.17,202305,2023,5,2023-05-01,2023Q2
자동차부품,27050,출하지수202305,139.63,202305,2023,5,2023-05-01,2023Q2
선박 구성부분품,27060,출하지수202305,76.94,202305,2023,5,2023-05-01,2023Q2
철도차량부품 및 관련장치,27070,출하지수202305,104.04,202305,2023,5,2023-05-01,2023Q2
항공기용 엔진 및 부품,27080,출하지수202305,118.42,202305,2023,5,2023-05-01,2023Q2
모터사이클,27090,출하지수202305,183.48,202305,2023,5,2023-05-01,2023Q2
자전거 및 환자용 차량,27100,출하지수202305,210.72,202305,2023,5,2023-05-01,2023Q2
운송장비용 의자,27110,출하지수202305,134.55,202305,2023,5,2023-05-01,2023Q2
장비,30000,출하지수202305,81.27,202305,2023,5,2023-05-01,2023Q2
정밀가공장비,31000,출하지수202305,96.33,202305,2023,5,2023-05-01,2023Q2
가공공작기계,31010,출하지수202305,100.23,202305,2023,5,2023-05-01,2023Q2
금속절삭 및 금속성형,31020,출하지수202305,94.38,202305,2023,5,2023-05-01,2023Q2
기타 가공 공작기계,31030,출하지수202305,99.6,202305,2023,5,2023-05-01,2023Q2
산업공정장비,32000,출하지수202305,83.88,202305,2023,5,2023-05-01,2023Q2
산업 처리공정 제어장비,32010,출하지수202305,58.19,202305,2023,5,2023-05-01,2023Q2
그 외 기타 전기장비,32020,출하지수202305,137.4,202305,2023,5,2023-05-01,2023Q2
일반목적용 기계장비,32030,출하지수202305,77.19,202305,2023,5,2023-05-01,2023Q2
특수목적용 기계장비,32040,출하지수202305,96.18,202305,2023,5,2023-05-01,2023Q2
반도체·디스플레이장비,33000,출하지수202305,85.07,202305,2023,5,2023-05-01,2023Q2
반도체·디스플레이장비,33010,출하지수202305,85.07,202305,2023,5,2023-05-01,2023Q2
제조로봇 자동화장비,34000,출하지수202305,78.11,202305,2023,5,2023-05-01,2023Q2
승강기 및 컨베이어 장치,34010,출하지수202305,93.69,202305,2023,5,2023-05-01,2023Q2
산업용 로봇,34020,출하지수202305,77.85,202305,2023,5,2023-05-01,2023Q2
계측장비,35000,출하지수202305,68.12,202305,2023,5,2023-05-01,2023Q2
"측정,시험,제어 등 장비",35010,출하지수202305,73.1,202305,2023,5,2023-05-01,2023Q2
광학기기 장비,35020,출하지수202305,54.17,202305,2023,5,2023-05-01,2023Q2
소재부품장비,0,출하지수202306,96.97,202306,2023,6,2023-06-01,2023Q2
소재,10000,출하지수202306,74.72,202306,2023,6,2023-06-01,2023Q2
섬유제품,11000,출하지수202306,79.33,202306,2023,6,2023-06-01,2023Q2
제사 및 방적,11010,출하지수202306,69.27,202306,2023,6,2023-06-01,2023Q2
직물직조,11020,출하지수202306,79.12,202306,2023,6,2023-06-01,2023Q2
섬유염색 및 가공,11030,출하지수202306,97.69,202306,2023,6,2023-06-01,2023Q2
편조원단,11040,출하지수202306,118.59,202306,2023,6,2023-06-01,2023Q2
기타 섬유제품,11090,출하지수202306,69.85,202306,2023,6,2023-06-01,2023Q2
화학물질 및 화학제품,12000,출하지수202306,71.17,202306,2023,6,2023-06-01,2023Q2
석유화학계 기초화학물질,12010,출하지수202306,53.2,202306,2023,6,2023-06-01,2023Q2
기타 기초유기화학물질,12020,출하지수202306,61.03,202306,2023,6,2023-06-01,2023Q2
기타 기초무기화학물질,12030,출하지수202306,77.96,202306,2023,6,2023-06-01,2023Q2
"무기안료, 염료, 유연제 및 기타 착색제",12040,출하지수202306,64.27,202306,2023,6,2023-06-01,2023Q2
합성고무 및 플라스틱 물질,12050,출하지수202306,73.77,202306,2023,6,2023-06-01,2023Q2
농약,12060,출하지수202306,83.19,202306,2023,6,2023-06-01,2023Q2
도료 및 인쇄잉크,12070,출하지수202306,76.6,202306,2023,6,2023-06-01,2023Q2
계면활성제,12080,출하지수202306,95.92,202306,2023,6,2023-06-01,2023Q2
기타 화학제품,12090,출하지수202306,80.5,202306,2023,6,2023-06-01,2023Q2
화학섬유,12100,출하지수202306,49.99,202306,2023,6,2023-06-01,2023Q2
기초의약물질 및 생물학적 제제,12110,출하지수202306,135.22,202306,2023,6,2023-06-01,2023Q2
고무 및 플라스틱제품,13000,출하지수202306,94.47,202306,2023,6,2023-06-01,2023Q2
고무제품,13010,출하지수202306,104.01,202306,2023,6,2023-06-01,2023Q2
플라스틱제품,13020,출하지수202306,92.31,202306,2023,6,2023-06-01,2023Q2
비금속 광물제품,14000,출하지수202306,94.62,202306,2023,6,2023-06-01,2023Q2
판유리,14010,출하지수202306,108.16,202306,2023,6,2023-06-01,2023Q2
산업용 유리제품,14020,출하지수202306,93.13,202306,2023,6,2023-06-01,2023Q2
산업용 도자기,14030,출하지수202306,86.07,202306,2023,6,2023-06-01,2023Q2
내화 요업제품,14040,출하지수202306,77.57,202306,2023,6,2023-06-01,2023Q2
석회,14050,출하지수202306,80.77,202306,2023,6,2023-06-01,2023Q2
기타 비금속광물제품,14090,출하지수202306,103.49,202306,2023,6,2023-06-01,2023Q2
1차 금속제품,15000,출하지수202306,68.95,202306,2023,6,2023-06-01,2023Q2
합금철,15010,출하지수202306,69.94,202306,2023,6,2023-06-01,2023Q2
철강압연.압출 및 연신제품,15020,출하지수202306,62.45,202306,2023,6,2023-06-01,2023Q2
철강관,15030,출하지수202306,67.15,202306,2023,6,2023-06-01,2023Q2
"비철금속 제련, 정련 및 합금",15040,출하지수202306,77.51,202306,2023,6,2023-06-01,2023Q2
"비철금속압연, 압출 및 연신제품",15050,출하지수202306,75.04,202306,2023,6,2023-06-01,2023Q2
기타 1차 비철금속,15060,출하지수202306,86.8,202306,2023,6,2023-06-01,2023Q2
비철금속 주조업,15070,출하지수202306,85.44,202306,2023,6,2023-06-01,2023Q2
"도금, 착색 및 기타 표면처리강재",15090,출하지수202306,67.78,202306,2023,6,2023-06-01,2023Q2
부품,20000,출하지수202306,113.05,202306,2023,6,2023-06-01,2023Q2
금속가공제품,21000,출하지수202306,73.64,202306,2023,6,2023-06-01,2023Q2
"금속탱크, 저장조 및 유사용기",21010,출하지수202306,62.44,202306,2023,6,2023-06-01,2023Q2
핵반응기 및 증기발생기부품,21020,출하지수202306,68.84,202306,2023,6,2023-06-01,2023Q2
무기 및 총포탄 부품,21030,출하지수202306,52.39,202306,2023,6,2023-06-01,2023Q2
"금속 단조, 압형 및 분말야금 제품",21040,출하지수202306,95.27,202306,2023,6,2023-06-01,2023Q2
"금속열처리업, 도금 및 기타 처리업",21050,출하지수202306,65.7,202306,2023,6,2023-06-01,2023Q2
톱 및 호환성공구,21060,출하지수202306,100.12,202306,2023,6,2023-06-01,2023Q2
금속파스너 및 스프링,21070,출하지수202306,67.17,202306,2023,6,2023-06-01,2023Q2
기타 금속제 부품,21090,출하지수202306,77.43,202306,2023,6,2023-06-01,2023Q2
일반기계부품,22000,출하지수202306,105.04,202306,2023,6,2023-06-01,2023Q2
내연기관 및 터빈,22010,출하지수202306,113.07,202306,2023,6,2023-06-01,2023Q2
유압기기,22020,출하지수202306,102.84,202306,2023,6,2023-06-01,2023Q2
펌프 및 압축기 제조업,22030,출하지수202306,96.85,202306,2023,6,2023-06-01,2023Q2
"베어링, 기어 및 동력전달장치",22040,출하지수202306,98.99,202306,2023,6,2023-06-01,2023Q2
산업용오븐 및 노용부품,22050,출하지수202306,83.4,202306,2023,6,2023-06-01,2023Q2
운반하역기계부품,22060,출하지수202306,98.7,202306,2023,6,2023-06-01,2023Q2
냉동공조기계부품,22070,출하지수202306,103.83,202306,2023,6,2023-06-01,2023Q2
사무용 기계 및 장비,22080,출하지수202306,106.51,202306,2023,6,2023-06-01,2023Q2
기타 일반목적용 기계부품,22090,출하지수202306,91.77,202306,2023,6,2023-06-01,2023Q2
농업 및 임업용 기계,22100,출하지수202306,136.5,202306,2023,6,2023-06-01,2023Q2
가공공작기계부품,22110,출하지수202306,115.43,202306,2023,6,2023-06-01,2023Q2
금속 주조 및 기타 야금용 기계,22120,출하지수202306,116.65,202306,2023,6,2023-06-01,2023Q2
건설광산기계부품,22130,출하지수202306,112.79,202306,2023,6,2023-06-01,2023Q2
음식료품 및 담배 가공기계부품,22140,출하지수202306,124.78,202306,2023,6,2023-06-01,2023Q2
기타 섬유기계부품,22150,출하지수202306,103.26,202306,2023,6,2023-06-01,2023Q2
반도체 및 평판디스플레이 제조용 기계,22160,출하지수202306,133.89,202306,2023,6,2023-06-01,2023Q2
산업용 로봇 부품,22170,출하지수202306,130.74,202306,2023,6,2023-06-01,2023Q2
기타 특수목적용 기계부품,22190,출하지수202306,87.16,202306,2023,6,2023-06-01,2023Q2
전기장비부품,24000,출하지수202306,91.37,202306,2023,6,2023-06-01,2023Q2
전동기 및 발전기,24010,출하지수202306,100.27,202306,2023,6,2023-06-01,2023Q2
변압기 및 정지형 변환기,24020,출하지수202306,75.9,202306,2023,6,2023-06-01,2023Q2
전기공급 및 전기제어장치,24030,출하지수202306,100.75,202306,2023,6,2023-06-01,2023Q2
일차전지 및 축전지,24040,출하지수202306,99.99,202306,2023,6,2023-06-01,2023Q2
절연선 및 케이블,24050,출하지수202306,59.79,202306,2023,6,2023-06-01,2023Q2
전구 및 조명장치,24060,출하지수202306,117.63,202306,2023,6,2023-06-01,2023Q2
가정용 기기,24070,출하지수202306,71.29,202306,2023,6,2023-06-01,2023Q2
기타 전기장비,24090,출하지수202306,113.05,202306,2023,6,2023-06-01,2023Q2
전자부품,25000,출하지수202306,137.44,202306,2023,6,2023-06-01,2023Q2
전자집적회로,25010,출하지수202306,221.89,202306,2023,6,2023-06-01,2023Q2
"다이오드, 트랜지스터 및 유사 반도체소자",25020,출하지수202306,132.38,202306,2023,6,2023-06-01,2023Q2
평판디스플레이,25030,출하지수202306,54.64,202306,2023,6,2023-06-01,2023Q2
인쇄회로기판 및 전자부품 실장기판,25040,출하지수202306,95.72,202306,2023,6,2023-06-01,2023Q2
그외 전자부품,25050,출하지수202306,92.7,202306,2023,6,2023-06-01,2023Q2
컴퓨터 주변기기,25060,출하지수202306,117.62,202306,2023,6,2023-06-01,2023Q2
유선 통신장비,25070,출하지수202306,91.71,202306,2023,6,2023-06-01,2023Q2
방송장비 및 통신장비,25080,출하지수202306,227.36,202306,2023,6,2023-06-01,2023Q2
방송수신기 및 기타 영상기기,25090,출하지수202306,137.89,202306,2023,6,2023-06-01,2023Q2
음향기기,25100,출하지수202306,58.46,202306,2023,6,2023-06-01,2023Q2
